ds,sarima_pred,sarima_lower,sarima_upper,entidad
2025-11-04,3.992839781661732,-11.62335311608446,19.609032679407925,BancoCabeza yÎ
2025-11-05,6.437371721547244,-9.178750140118813,22.053493583213303,BancoCabeza yÎ
2025-11-06,6.656207081954399,-8.959913085219123,22.27232724912792,BancoCabeza yÎ
2025-11-07,4.326217477320428,-11.28990264941629,19.942337604057144,BancoCabeza yÎ
2025-11-08,5.331400323516305,-10.298445104327659,20.961245751360266,BancoCabeza yÎ
2025-11-09,4.046311126287994,-11.583627683049418,19.676249935625403,BancoCabeza yÎ
2025-11-10,6.603438810367115,-9.026486343640872,22.233363964375105,BancoCabeza yÎ
2025-11-11,3.994839505540129,-11.632078788638186,19.621757799718445,BancoCabeza yÎ
2025-11-12,6.436985483573073,-9.189861087809621,22.063832054955768,BancoCabeza yÎ
2025-11-13,6.6519519693945055,-8.974892891114937,22.27879682990395,BancoCabeza yÎ
2025-11-14,4.326804004248895,-11.30004081543342,19.953648823931207,BancoCabeza yÎ
2025-11-15,5.33132694559023,-10.309148893485201,20.97180278466566,BancoCabeza yÎ
2025-11-16,4.046322463958947,-11.594246118625279,19.68689104654317,BancoCabeza yÎ
2025-11-17,6.603437033129286,-9.037117889700465,22.24399195595904,BancoCabeza yÎ
2025-11-18,3.9948397758658007,-11.64271033063655,19.63238988236815,BancoCabeza yÎ
2025-11-19,6.436985431198542,-9.200493001261558,22.074463863658643,BancoCabeza yÎ
2025-11-20,6.651951385157958,-8.985525337591856,22.289428107907774,BancoCabeza yÎ
2025-11-21,4.326804084782025,-11.31067259716841,19.96428076673246,BancoCabeza yÎ
2025-11-22,5.331326935514614,-10.319771494591887,20.982425365621115,BancoCabeza yÎ
2025-11-23,4.046322465515736,-11.604868645075069,19.69751357610654,BancoCabeza yÎ
2025-11-24,6.603437032885252,-9.047740427220145,22.254614492990648,BancoCabeza yÎ
2025-11-25,3.9948397759029195,-11.653334907651296,19.643014459457135,BancoCabeza yÎ
2025-11-26,6.43698543119135,-9.211117626985065,22.085088489367767,BancoCabeza yÎ
2025-11-27,6.651951385077755,-8.99614996454922,22.300052734704728,BancoCabeza yÎ
2025-11-28,4.32680408479308,-11.321297224062219,19.974905393648378,BancoCabeza yÎ
2025-11-29,5.331326935513231,-10.33038688074863,20.99304075177509,BancoCabeza yÎ
2025-11-30,4.04632246551595,-11.615483968412473,19.70812889944437,BancoCabeza yÎ
2025-11-01,8.08849866501546,-13.946899530339177,30.1238968603701,BancoCarbajo ²
2025-11-02,6.026100669452975,-16.01928078977435,28.0714821286803,BancoCarbajo ²
2025-11-03,7.570213790757326,-14.48335469770041,29.62378227921506,BancoCarbajo ²
2025-11-04,10.116550330063165,-11.943731199995144,32.176831860121474,BancoCarbajo ²
2025-11-05,7.485672414004255,-14.580112919072977,29.55145774708149,BancoCarbajo ²
2025-11-06,6.285833962653813,-15.784456549386421,28.35612447469405,BancoCarbajo ²
2025-11-07,5.840607598281937,-16.233272067880733,27.91448726444461,BancoCarbajo ²
2025-11-08,7.7704075076448955,-14.314443919977217,29.85525893526701,BancoCarbajo ²
2025-11-09,6.331105088254188,-15.755928499915942,28.418138676424316,BancoCarbajo ²
2025-11-10,7.280116810760352,-14.808709828026988,29.36894344954769,BancoCarbajo ²
2025-11-11,10.345368977436504,-11.74492956030413,32.43566751517714,BancoCarbajo ²
2025-11-12,7.260236404771473,-14.831269252094387,29.35174206163733,BancoCarbajo ²
2025-11-13,6.477703520167224,-15.614784148856298,28.570191189190748,BancoCarbajo ²
2025-11-14,5.6594132985634475,-16.43377296308371,27.752599560210605,BancoCarbajo ²
2025-11-15,7.93927993892971,-14.150265853460576,30.028825731319998,BancoCarbajo ²
2025-11-16,6.178148577996411,-15.912016958498462,28.268314114491282,BancoCarbajo ²
2025-11-17,7.418654371655091,-14.672023297493102,29.509332040803283,BancoCarbajo ²
2025-11-18,10.219989095728065,-11.87111032125882,32.31108851271495,BancoCarbajo ²
2025-11-19,7.373811350437145,-14.717634316480297,29.465257017354585,BancoCarbajo ²
2025-11-20,6.374882733752146,-15.716839518863889,28.46660498636818,BancoCarbajo ²
2025-11-21,5.752537344190089,-16.339306445495808,27.844381133875984,BancoCarbajo ²
2025-11-22,7.854942278528948,-14.239861536159914,29.94974609321781,BancoCarbajo ²
2025-11-23,6.254519782413341,-15.840315668774371,28.349355233601052,BancoCarbajo ²
2025-11-24,7.349497125759459,-14.745368160369527,29.444362411888445,BancoCarbajo ²
2025-11-25,10.282613600862014,-11.812277903506125,32.377505105230156,BancoCarbajo ²
2025-11-26,7.3171022720217085,-14.777811057743234,29.41201560178665,BancoCarbajo ²
2025-11-27,6.426235020761775,-15.668688649202549,28.521158690726097,BancoCarbajo ²
2025-11-28,5.706035758650535,-16.388790457413513,27.800861974714586,BancoCarbajo ²
2025-11-29,7.89705134782462,-14.197022787963627,29.99112548361287,BancoCarbajo ²
2025-11-30,6.216388333639561,-15.87767003923215,28.31044670651127,BancoCarbajo ²
2025-11-01,4.421912470762426,-4.6806283558125115,13.524453297337363,BancoCarrerasº
2025-11-02,4.027450707593727,-5.076565846999428,13.13146726218688,BancoCarrerasº
2025-11-03,3.6081165983834076,-5.493385180769097,12.709618377535913,BancoCarrerasº
2025-11-04,3.960235990541581,-5.141094447031848,13.061566428115011,BancoCarrerasº
2025-11-05,5.351092952518807,-3.750255351247689,14.452441256285304,BancoCarrerasº
2025-11-06,5.646292515205964,-3.4550539725742766,14.747639002986205,BancoCarrerasº
2025-11-07,3.4839767567606237,-5.617369040843128,12.585322554364376,BancoCarrerasº
2025-11-08,3.9668045850004576,-5.149967515143923,13.083576685144838,BancoCarrerasº
2025-11-09,3.7239088733560215,-5.392870419692509,12.840688166404552,BancoCarrerasº
2025-11-10,4.647908510493289,-4.466394421258037,13.762211442244613,BancoCarrerasº
2025-11-11,4.233839630525155,-4.880204409936878,13.347883670987189,BancoCarrerasº
2025-11-12,4.884954994311832,-4.229068638897554,13.998978627521218,BancoCarrerasº
2025-11-13,5.165875277829907,-3.9481359996184002,14.279886555278214,BancoCarrerasº
2025-11-14,3.697629485422687,-5.416377886528269,12.811636857373642,BancoCarrerasº
2025-11-15,4.007049777983294,-5.111616480937164,13.125716036903752,BancoCarrerasº
2025-11-16,3.749280487704343,-5.369386323352414,12.8679472987611,BancoCarrerasº
2025-11-17,4.5590818978378405,-4.557067240421244,13.675231036096925,BancoCarrerasº
2025-11-18,4.210165044749592,-4.905720547483805,13.32605063698299,BancoCarrerasº
2025-11-19,4.925054391654187,-4.1908102880077545,14.040919071316129,BancoCarrerasº
2025-11-20,5.207023988270523,-3.9088280859403994,14.322876062481445,BancoCarrerasº
2025-11-21,3.679336496060138,-5.436511595281919,12.795184587402195,BancoCarrerasº
2025-11-22,4.003578295034708,-5.114948966349918,13.122105556419335,BancoCarrerasº
2025-11-23,3.7471146573247345,-5.371412361401932,12.865641676051402,BancoCarrerasº
2025-11-24,4.566695775622147,-4.549316713363275,13.68270826460757,BancoCarrerasº
2025-11-25,4.212199151464469,-4.903550064315114,13.327948367244053,BancoCarrerasº
2025-11-26,4.921612778085457,-4.194115529363312,14.037341085534226,BancoCarrerasº
2025-11-27,5.20349515427457,-3.9122205572013957,14.319210865750536,BancoCarrerasº
2025-11-28,3.6809051592385837,-5.434806572346284,12.796616890823453,BancoCarrerasº
2025-11-29,4.003876391276738,-5.114662966096426,13.122415748649903,BancoCarrerasº
2025-11-30,3.747300278513084,-5.371238894215882,12.86583945124205,BancoCarrerasº
2025-11-01,10.25688579547515,-22.90321570962039,43.41698730057069,BancoCastejón
2025-11-02,19.86853027856236,-13.291868170489053,53.028928727613774,BancoCastejón
2025-11-03,14.225634197378838,-18.935032786083873,47.38630118084155,BancoCastejón
2025-11-04,13.233372285191937,-19.92753605714702,46.39428062753089,BancoCastejón
2025-11-05,10.25793182854324,-22.90318356298222,43.419047220068705,BancoCastejón
2025-11-06,12.09739869011331,-21.063858291354542,45.25865567158116,BancoCastejón
2025-11-07,11.325106976710007,-21.827960688332734,44.478174641752744,BancoCastejón
2025-11-08,11.283878283293411,-21.8827603541573,44.45051692074412,BancoCastejón
2025-11-09,18.58058703490641,-14.586169335460308,51.74734340527313,BancoCastejón
2025-11-10,15.15552628192258,-18.01133698644541,48.322389550290566,BancoCastejón
2025-11-11,12.392239374167698,-20.774719562655886,45.55919831099128,BancoCastejón
2025-11-12,11.060873576292098,-22.106160960208307,44.2279081127925,BancoCastejón
2025-11-13,11.30043507035108,-21.866622122288064,44.46749226299022,BancoCastejón
2025-11-14,12.085489102183876,-21.07316462025257,45.244142824620326,BancoCastejón
2025-11-15,10.5761809112988,-22.58952904314711,43.74189086574471,BancoCastejón
2025-11-16,19.251217363132046,-13.914543046740153,52.41697777300425,BancoCastejón
2025-11-17,14.518441099776922,-18.647365856922924,47.68424805647677,BancoCastejón
2025-11-18,12.996823396828573,-20.169025020541575,46.162671814198724,BancoCastejón
2025-11-19,10.487250470162431,-22.678624912500126,43.653125852824985,BancoCastejón
2025-11-20,11.844600949347475,-21.321253556561587,45.01045545525653,BancoCastejón
2025-11-21,11.569189666908144,-21.588265766159175,44.726645099975464,BancoCastejón
2025-11-22,11.066088565204392,-22.101178135020856,44.23335526542964,BancoCastejón
2025-11-23,18.786385186608516,-14.380887721583814,51.95365809480084,BancoCastejón
2025-11-24,14.959477022597904,-18.207802450444113,48.12675649563992,BancoCastejón
2025-11-25,12.578363823021657,-20.588921032325413,45.745648678368724,BancoCastejón
2025-11-26,10.884289679896595,-22.28298954694396,44.05156890673715,BancoCastejón
2025-11-27,11.467885405534766,-21.69934342963959,44.63511424070912,BancoCastejón
2025-11-28,11.926621664340182,-21.23215139345178,45.08539472213214,BancoCastejón
2025-11-29,10.726953143923664,-22.439672212617197,43.89357850046453,BancoCastejón
2025-11-30,19.10816070253384,-14.0584579689497,52.274779374017385,BancoCastejón
2025-11-01,6.491903153755841,-6.288021795697405,19.27182810320909,BancoCastro yĉ
2025-11-02,7.514385543460834,-5.279532011090858,20.308303098012527,BancoCastro yĉ
2025-11-03,6.328446789084802,-6.469875042161128,19.126768620330733,BancoCastro yĉ
2025-11-04,6.722182146884439,-6.077524920686905,19.521889214455783,BancoCastro yĉ
2025-11-05,3.307730467634663,-9.492406187143127,16.10786712241245,BancoCastro yĉ
2025-11-06,4.839453895351308,-7.9574505918817895,17.636358382584405,BancoCastro yĉ
2025-11-07,5.985229664663409,-6.811349653012492,18.78180898233931,BancoCastro yĉ
2025-11-08,6.6201699819601885,-6.230279590847122,19.4706195547675,BancoCastro yĉ
2025-11-09,6.992678084245904,-5.857919417751502,19.84327558624331,BancoCastro yĉ
2025-11-10,6.536254432261462,-6.314389382253948,19.386898246776873,BancoCastro yĉ
2025-11-11,6.565865761377082,-6.284791158830237,19.4165226815844,BancoCastro yĉ
2025-11-12,7.450914749855064,-5.399741036847951,20.30157053655808,BancoCastro yĉ
2025-11-13,5.1795914458007974,-7.668443474131488,18.027626365733084,BancoCastro yĉ
2025-11-14,6.22974643296468,-6.618002793651861,19.07749565958122,BancoCastro yĉ
2025-11-15,6.598152399354979,-6.257335950877514,19.45364074958747,BancoCastro yĉ
2025-11-16,7.056720669187532,-5.7987719902900015,19.912213328665068,BancoCastro yĉ
2025-11-17,6.510079378603549,-6.345414314794627,19.365573072001723,BancoCastro yĉ
2025-11-18,6.585117394700827,-6.270375095064569,19.440609884466223,BancoCastro yĉ
2025-11-19,6.9740256967557945,-5.881460992711264,19.829512386222852,BancoCastro yĉ
2025-11-20,5.140905487409044,-7.711880024999631,17.99369099981772,BancoCastro yĉ
2025-11-21,6.201417184490956,-6.651073483347102,19.053907852329015,BancoCastro yĉ
2025-11-22,6.6008105094222,-6.254282743701221,19.45590376254562,BancoCastro yĉ
2025-11-23,7.049288735077146,-5.805795455051828,19.90437292520612,BancoCastro yĉ
2025-11-24,6.513127841338247,-6.3419531742109205,19.368208856887414,BancoCastro yĉ
2025-11-25,6.582882271791631,-6.272196219607125,19.437960763190386,BancoCastro yĉ
2025-11-26,7.028846165979212,-5.826226127576666,19.88391845953509,BancoCastro yĉ
2025-11-27,5.145344466682168,-7.707035675026743,17.99772460839108,BancoCastro yĉ
2025-11-28,6.20467699371272,-6.647409272556073,19.056763259981516,BancoCastro yĉ
2025-11-29,6.600502778312733,-6.254638361981349,19.455643918606814,BancoCastro yĉ
2025-11-30,7.05014412822682,-5.80498908238149,19.90527733883513,BancoCastro yĉ
2025-11-01,52.551537381310084,-96.62454448916876,201.72761925178892,BancoCatalán 
2025-11-02,79.17908558836189,-70.03415477498748,228.39232595171126,BancoCatalán 
2025-11-03,68.37867726440446,-80.85900277361928,217.61635730242818,BancoCatalán 
2025-11-04,62.58906346802202,-86.66440737904647,211.84253431509052,BancoCatalán 
2025-11-05,50.62550542556842,-98.62843559327989,199.87944644441671,BancoCatalán 
2025-11-06,94.28644060289106,-54.956939372224625,243.52982057800676,BancoCatalán 
2025-11-07,55.96412710572983,-93.28233949857588,205.21059371003554,BancoCatalán 
2025-11-08,46.63217180922057,-102.75363843642597,196.01798205486713,BancoCatalán 
2025-11-09,75.09969559333021,-74.28883595832849,224.4882271449889,BancoCatalán 
2025-11-10,68.0506309075833,-81.33969670464842,217.440958519815,BancoCatalán 
2025-11-11,65.0784031447733,-84.31286296007609,214.4696692496227,BancoCatalán 
2025-11-12,53.57190017092813,-95.81145400132237,202.95525434317864,BancoCatalán 
2025-11-13,87.81150515923983,-61.557363287367906,237.18037360584756,BancoCatalán 
2025-11-14,54.820348025051025,-94.54761411957324,204.1883101696753,BancoCatalán 
2025-11-15,47.58033957708071,-101.85722833969663,197.01790749385805,BancoCatalán 
2025-11-16,75.02550198341375,-74.41220811350702,224.46321208033453,BancoCatalán 
2025-11-17,68.39466472071202,-81.04316539399495,217.83249483541897,BancoCatalán 
2025-11-18,64.62592547688705,-84.81175251662584,214.06360347039993,BancoCatalán 
2025-11-19,53.55039359081423,-95.87858838792661,202.97937556955506,BancoCatalán 
2025-11-20,88.14857330894476,-61.26530892400059,237.56245554189013,BancoCatalán 
2025-11-21,55.04675559881182,-94.3658998291487,204.45941102677233,BancoCatalán 
2025-11-22,47.39526620106302,-102.06970714295709,196.86023954508312,BancoCatalán 
2025-11-23,75.12115737082397,-74.34362058278242,224.58593532443035,BancoCatalán 
2025-11-24,68.29499476386893,-81.16967795743726,217.7596674851751,BancoCatalán 
2025-11-25,64.7202392704563,-84.74413096107024,214.18460950198283,BancoCatalán 
2025-11-26,53.50434016365462,-95.9512355170382,202.95991584434745,BancoCatalán 
2025-11-27,88.16088178086788,-61.279535683862136,237.6012992455979,BancoCatalán 
2025-11-28,54.99774407577553,-94.44140494308311,204.43689309463417,BancoCatalán 
2025-11-29,47.43509397934642,-102.05604819234696,196.9262361510398,BancoCatalán 
2025-11-30,75.09314099246964,-74.39782817201788,224.58411015695717,BancoCatalán 
2025-11-01,107.71035897073634,-309.3919475596392,524.812665501112,BancoCelia Sa
2025-11-02,105.56521663934248,-312.9250217495951,524.05545502828,BancoCelia Sa
2025-11-03,133.46633220468723,-285.7218356352183,552.6545000445929,BancoCelia Sa
2025-11-04,145.7023378953927,-273.80832470191626,565.2130004927017,BancoCelia Sa
2025-11-05,101.92965409178896,-317.7472278403591,521.606536023937,BancoCelia Sa
2025-11-06,96.72373496947802,-323.0413043498074,516.4887742887634,BancoCelia Sa
2025-11-07,143.66588458314754,-276.1458514244393,563.4776205907344,BancoCelia Sa
2025-11-08,156.3745393269497,-264.515421639265,577.2645002931645,BancoCelia Sa
2025-11-09,146.97974542729375,-273.91105970082674,567.8705505554142,BancoCelia Sa
2025-11-10,149.32729924855687,-271.538460211103,570.1930587082168,BancoCelia Sa
2025-11-11,162.69743346961133,-258.1144620209305,583.5093289601532,BancoCelia Sa
2025-11-12,151.2881714679432,-269.4978546256534,572.0741975615398,BancoCelia Sa
2025-11-13,104.4813806707985,-316.2915860257625,525.2543473673595,BancoCelia Sa
2025-11-14,229.60829968083826,-191.15805312358984,650.3746524852663,BancoCelia Sa
2025-11-15,157.6349748745926,-263.349204540693,578.6191542898782,BancoCelia Sa
2025-11-16,147.35484469581965,-273.629320837672,568.3390102293114,BancoCelia Sa
2025-11-17,150.8524040750165,-270.1058320288886,571.8106401789215,BancoCelia Sa
2025-11-18,163.31928949198348,-257.5838923940337,584.2224713780007,BancoCelia Sa
2025-11-19,148.46902356622365,-272.40775263855625,569.3457997710036,BancoCelia Sa
2025-11-20,104.91369014169895,-315.9497537258977,525.7771340092957,BancoCelia Sa
2025-11-21,222.82860726639146,-198.02808356919346,643.6852981019764,BancoCelia Sa
2025-11-22,158.11188160784795,-262.86573920589217,579.0895024215881,BancoCelia Sa
2025-11-23,147.74849389211892,-273.2283078689476,568.7252956531854,BancoCelia Sa
2025-11-24,151.0273472004972,-269.9231399445855,571.9778343455798,BancoCelia Sa
2025-11-25,163.4890209116197,-257.4062298775848,584.3842717008241,BancoCelia Sa
2025-11-26,148.88100448812148,-271.98779694667667,569.7498059229197,BancoCelia Sa
2025-11-27,104.99376517399773,-315.86167997945904,525.8492103274546,BancoCelia Sa
2025-11-28,223.5131897116685,-197.33548955057134,644.3618689739084,BancoCelia Sa
2025-11-29,158.13201085667365,-262.84625682543265,579.11027853878,BancoCelia Sa
2025-11-30,147.75889083193283,-273.21854016891734,568.736321832783,BancoCelia Sa
2025-11-01,17.42526215680812,-27.93428499318536,62.784809306801606,BancoCerdán yā
2025-11-02,29.8116903367316,-15.548135140995761,75.17151581445896,BancoCerdán yā
2025-11-03,18.602200066024633,-26.75775714356821,63.96215727561747,BancoCerdán yā
2025-11-04,20.43559963054342,-24.92327094632254,65.79447020740938,BancoCerdán yā
2025-11-05,18.3322201557115,-27.01051897353116,63.674959284954156,BancoCerdán yā
2025-11-06,23.706855598188664,-21.635466857329472,69.0491780537068,BancoCerdán yā
2025-11-07,27.22130072179195,-18.120772662010836,72.56337410559473,BancoCerdán yā
2025-11-08,17.510326559863895,-27.85324514203153,62.87389826175932,BancoCerdán yā
2025-11-09,29.59479519970463,-15.768627599435188,74.95821799884445,BancoCerdán yā
2025-11-10,18.6127837833144,-26.750451301767733,63.97601886839653,BancoCerdán yā
2025-11-11,20.102101462327187,-25.259831547690926,65.4640344723453,BancoCerdán yā
2025-11-12,18.718986840555147,-26.62696921984579,64.06494290095608,BancoCerdán yā
2025-11-13,23.646418461037953,-21.698992075826183,68.99182899790209,BancoCerdán yā
2025-11-14,27.373661441173777,-17.971402820385034,72.71872570273258,BancoCerdán yā
2025-11-15,17.421298336141174,-27.964014928639177,62.80661160092153,BancoCerdán yā
2025-11-16,29.673685365158924,-15.711437377135283,75.05880810745313,BancoCerdán yā
2025-11-17,18.54557542108027,-26.83932643660174,63.93047727876228,BancoCerdán yā
2025-11-18,20.163571966059983,-25.220000440884967,65.54714437300493,BancoCerdán yā
2025-11-19,18.664539004858312,-26.703021715990936,64.03209972570755,BancoCerdán yā
2025-11-20,23.69144520500266,-21.675554302204823,69.05844471221013,BancoCerdán yā
2025-11-21,27.33351901045693,-18.03312150295221,72.70015952386606,BancoCerdán yā
2025-11-22,17.455912602763327,-27.94880017396546,62.86062537949211,BancoCerdán yā
2025-11-23,29.643492512466246,-15.761014212498822,75.04799923743131,BancoCerdán yā
2025-11-24,18.57188790951256,-26.832386750992697,63.97616257001782,BancoCerdán yā
2025-11-25,20.14060358706858,-25.262334587692276,65.54354176182943,BancoCerdán yā
2025-11-26,18.684573643536574,-26.702361080125193,64.07150836719833,BancoCerdán yā
2025-11-27,23.673997794887924,-21.712371479248155,69.06036706902401,BancoCerdán yā
2025-11-28,27.34873996503881,-18.037267359847718,72.73474728992534,BancoCerdán yā
2025-11-29,17.442644220392435,-27.98218555723412,62.867473998018994,BancoCerdán yā
2025-11-30,29.655061890492416,-15.769563269114688,75.07968705009952,BancoCerdán yā
2025-10-31,2.5179332322821004,-0.07470078631686672,5.110567250881068,BancoCid y Ro
2025-11-01,2.7371731120683718,0.12373034912037273,5.350615875016371,BancoCid y Ro
2025-11-02,2.0561430562285907,-0.559655608118184,4.671941720575365,BancoCid y Ro
2025-11-03,2.0276090551987416,-0.5884334078440316,4.643651518241515,BancoCid y Ro
2025-11-04,2.3601822884610084,-0.25567461042020945,4.976039187342226,BancoCid y Ro
2025-11-05,3.0311486616370096,0.4289556320440928,5.633341691229926,BancoCid y Ro
2025-11-06,2.0797819892227216,-0.5215159103770586,4.681079888822502,BancoCid y Ro
2025-11-07,2.2719057413686614,-0.3293732273433294,4.873184710080652,BancoCid y Ro
2025-11-08,2.8143701035739395,0.21310129659525767,5.415638910552621,BancoCid y Ro
2025-11-09,2.0291666082283752,-0.5720999410262615,4.6304331574830115,BancoCid y Ro
2025-11-10,2.7475820782263005,0.14632560159185415,5.348838554860746,BancoCid y Ro
2025-11-11,2.593703847416606,-0.007465285321260229,5.1948729801544715,BancoCid y Ro
2025-11-12,3.0194977215118124,0.42383714286917096,5.615158300154453,BancoCid y Ro
2025-11-13,2.0504886597277125,-0.5448117301597315,4.645789049615157,BancoCid y Ro
2025-11-14,2.3619542222193646,-0.3968256547826252,5.120734099221354,BancoCid y Ro
2025-11-15,2.7860969580386215,0.02478088400922651,5.547413032068016,BancoCid y Ro
2025-11-16,2.0390401354410095,-0.7225630262776424,4.800643297159661,BancoCid y Ro
2025-11-17,2.4839816108643604,-0.27764066563133927,5.24560388736006,BancoCid y Ro
2025-11-18,2.508205640869436,-0.25329964904605085,5.269710930784923,BancoCid y Ro
2025-11-19,3.02376328725474,0.2698788690664409,5.777647705443039,BancoCid y Ro
2025-11-20,2.0612136086611055,-0.6921722537838049,4.814599471106016,BancoCid y Ro
2025-11-21,2.3289853000515706,-0.48582371884078324,5.143794318943924,BancoCid y Ro
2025-11-22,2.796448429885245,-0.019324734519773568,5.612221594290263,BancoCid y Ro
2025-11-23,2.0354251987711973,-0.7804564111613557,4.85130680870375,BancoCid y Ro
2025-11-24,2.580492062515502,-0.23539023303614304,5.396374358067147,BancoCid y Ro
2025-11-25,2.539508584335198,-0.2762713834889796,5.355288552159376,BancoCid y Ro
2025-11-26,3.0222015612876727,0.21296857177208395,5.8314345508032615,BancoCid y Ro
2025-11-27,2.0572869476537985,-0.7515178568439067,4.866091752151504,BancoCid y Ro
2025-11-28,2.341056013038475,-0.5568951897748833,5.239007215851833,BancoCid y Ro
2025-11-29,2.7926585078135977,-0.10669120805074606,5.6920082236779415,BancoCid y Ro
2025-11-01,21.126543665639055,-14.80100675903551,57.05409409031362,BancoColl y Eí
2025-11-02,16.69529562635909,-19.552536927050248,52.94312817976843,BancoColl y Eí
2025-11-03,22.359373310972405,-14.027942273966627,58.74668889591143,BancoColl y Eí
2025-11-04,21.084141006821817,-15.348271433226735,57.51655344687037,BancoColl y Eí
2025-11-05,15.480941647539066,-20.97404910618413,51.935932401262264,BancoColl y Eí
2025-11-06,22.11295299206119,-14.351958324421268,58.577864308543646,BancoColl y Eí
2025-11-07,21.525299758590663,-14.94396912974451,57.994568646925835,BancoColl y Eí
2025-11-08,17.99230112145475,-18.518923286479556,54.50352552938906,BancoColl y Eí
2025-11-09,18.78127457933318,-17.729872165278323,55.29242132394468,BancoColl y Eí
2025-11-10,20.951623106953953,-15.559431623931388,57.462677837839294,BancoColl y Eí
2025-11-11,22.0150744047736,-14.480273306207394,58.510422115754594,BancoColl y Eí
2025-11-12,14.85861533495621,-21.632183805167436,51.34941447507986,BancoColl y Eí
2025-11-13,22.556545234890613,-13.932285464550269,59.045375934331496,BancoColl y Eí
2025-11-14,21.26067981098816,-15.227295648126837,57.74865527010316,BancoColl y Eí
2025-11-15,18.16352990671363,-18.34649696403969,54.673556777466956,BancoColl y Eí
2025-11-16,18.66791698442596,-17.842342859683992,55.17817682853591,BancoColl y Eí
2025-11-17,21.026632022787048,-15.483672448453284,57.53693649402738,BancoColl y Eí
2025-11-18,21.965405673720543,-14.529237574005602,58.460048921446685,BancoColl y Eí
2025-11-19,14.891491938096923,-21.598649415422816,51.381633291616666,BancoColl y Eí
2025-11-20,22.534835451185234,-13.95335793313711,59.023028835507574,BancoColl y Eí
2025-11-21,21.275109368967538,-15.212237813412923,57.762456551347995,BancoColl y Eí
2025-11-22,18.153968020281845,-18.356216125800437,54.664152166364126,BancoColl y Eí
2025-11-23,18.674248340071752,-17.836100823922497,55.184597504066005,BancoColl y Eí
2025-11-24,21.022439678469798,-15.48792429407003,57.53280365100963,BancoColl y Eí
2025-11-25,21.968181593014904,-14.526508867979153,58.46287205400896,BancoColl y Eí
2025-11-26,14.889653866979305,-21.600527824535714,51.37983555849432,BancoColl y Eí
2025-11-27,22.536052624676906,-13.952178082595879,59.02428333194969,BancoColl y Eí
2025-11-28,21.274303530873944,-15.213079648985918,57.761686710733805,BancoColl y Eí
2025-11-29,18.154501584764784,-18.355674067661393,54.66467723719096,BancoColl y Eí
2025-11-30,18.67389504516492,-17.836449259358183,55.18423934968802,BancoColl y Eí
2025-11-01,41.90629067562959,-32.4217988457127,116.23438019697188,BancoComercia¨
2025-11-02,36.012344371799976,-38.351574913026575,110.37626365662652,BancoComercia¨
2025-11-03,41.67760503165567,-32.68663048183856,116.04184054514991,BancoComercia¨
2025-11-04,39.76479392173218,-34.59944040964392,114.12902825310827,BancoComercia¨
2025-11-05,47.36409148316238,-26.997824014069707,121.72600698039447,BancoComercia¨
2025-11-06,55.46847671488327,-18.893371828833217,129.83032525859977,BancoComercia¨
2025-11-07,36.278962586302455,-38.066112280163495,110.6240374527684,BancoComercia¨
2025-11-08,41.805286829779774,-32.54051060040722,116.15108425996677,BancoComercia¨
2025-11-09,35.767503073409785,-38.578293862509554,110.11330000932912,BancoComercia¨
2025-11-10,41.31036044600895,-33.035436475034096,115.656157367052,BancoComercia¨
2025-11-11,40.03870798423027,-34.30708510317005,114.3845010716306,BancoComercia¨
2025-11-12,46.854869351783115,-27.488686842793093,121.19842554635932,BancoComercia¨
2025-11-13,55.54984038462366,-18.793651223377815,129.89333199262512,BancoComercia¨
2025-11-14,36.00463976428865,-38.32267114727335,110.33195067585063,BancoComercia¨
2025-11-15,41.80710031285392,-32.53921974120844,116.15342036691628,BancoComercia¨
2025-11-16,35.77189903119564,-38.57443819711896,110.11823625951024,BancoComercia¨
2025-11-17,41.316954067088446,-33.02938330196319,115.66329143614009,BancoComercia¨
2025-11-18,40.03379004799071,-34.31254348630137,114.3801235822828,BancoComercia¨
2025-11-19,46.864012080579435,-27.480083108387326,121.20810726954619,BancoComercia¨
2025-11-20,55.54837955658777,-18.795651003856158,129.8924101170317,BancoComercia¨
2025-11-21,36.00956503954505,-38.318274316339455,110.33740439542956,BancoComercia¨
2025-11-22,41.807067753028065,-32.53924319007274,116.15337869612887,BancoComercia¨
2025-11-23,35.771820104834525,-38.57450749361805,110.1181477032871,BancoComercia¨
2025-11-24,41.31683568321315,-33.02949205140194,115.66316341782823,BancoComercia¨
2025-11-25,40.0338783461115,-34.31244555374841,114.38020224597142,BancoComercia¨
2025-11-26,46.86384792925004,-27.48023765136915,121.20793350986924,BancoComercia¨
2025-11-27,55.548405784737966,-18.795615168111752,129.8924267375877,BancoComercia¨
2025-11-28,36.00947660965733,-38.31835332734336,110.33730654665801,BancoComercia¨
2025-11-29,41.80706833761707,-32.539242770561856,116.15337944579599,BancoComercia¨
2025-11-30,35.77182152190238,-38.57450625087979,110.11814929468456,BancoComercia¨
2025-11-01,0.6567743611255494,-5.804032773443524,7.117581495694623,BancoComerciaÛ
2025-11-02,1.4996036243730204,-4.99084437616985,7.990051624915891,BancoComerciaÛ
2025-11-03,1.7910517422848842,-4.699434102749532,8.2815375873193,BancoComerciaÛ
2025-11-04,1.628842483673018,-4.86164340625254,8.119328373598576,BancoComerciaÛ
